KIC_ID,APOGEE_ID,ASPCAP_ID,GAIADR3_ID,numax,numax_err,Dnu,Dnu_err,EvoState,L,L_err,Fe_H,Fe_H_err,alpha_M,alpha_M_err,Rg,Rg_16,Rg_84,Zmax,Zmax_16,Zmax_84,e,e_16,e_84,Lz,Lz_16,Lz_84,E,E_16,E_84,vR,vR_16,vR_84,vT,vT_16,vT_84,vZ,vZ_16,vZ_84,age_Dnu,age_16_Dnu,age_84_Dnu,mass_Dnu,mass_16_Dnu,mass_84_Dnu,rad_Dnu,rad_16_Dnu,rad_84_Dnu,dist_Dnu,dist_16_Dnu,dist_84_Dnu,age_L,age_16_L,age_84_L,mass_L,mass_16_L,mass_84_L,rad_L,rad_16_L,rad_84_L,dist_L,dist_16_L,dist_84_L,warn_low_numax,warn_high_Dnu,warn_high_RUWE,warn_NSS,warn_APOGEE,warn_plax_err,warn_dustmaps,warn_nve_Av_Dnu,warn_nve_Av_L,warn_massdiff,RelDat_Dnu,RelDat_L,RelAge_Dnu,RelAge_L
9838510,2M19392390+4641083,apogee.apo25m.synspec_fix.K10_079+12.2M19392390+4641083,1636148068921376768,22.76,0.38,2.931,0.0409999999999999,2,89.29470973021019,3.0076759747931194,-0.21247,0.0075875605,0.195695,0.0058587855,6.979263169388763,6.958035483040862,6.995665553731373,0.2933683862098256,0.2754036689468007,0.3150277728138136,0.2687170185120845,0.2563601485039772,0.2832498713727481,1554.6096297067968,1550.2546361220188,1557.972069624185,-44799.76146732943,-45021.67570105603,-44527.16260058698,74.77104925413886,70.71053891088437,79.51299365558455,197.32314853288688,196.8414291592515,197.6795848391281,-0.123812017058474,-0.2013054268014521,-0.0531361002379883,4.146635,3.418529,5.276446,1.267972,1.16931,1.353082,13.841868,13.364819,14.23029,1086.308594,1023.632812,1143.203125,3.500379,3.128523,3.929519,1.339193,1.28922,1.389871,13.963361,13.593131,14.28337,1097.1875,1057.34375,1135.898438,False,False,False,False,False,False,False,False,False,False,True,True,True,True
9838978,2M19400842+4641437,apogee.apo25m.synspec_fix.K10_079+12.2M19400842+4641437,1636148068921376768,33.05,0.56,4.048,0.032,2,51.5880464307722,1.996768366219965,-0.075823,0.007417519,0.023246901,0.005442272,5.948106668016083,5.931858748017149,5.964160088346014,0.5565038686024708,0.5375858240780107,0.5753428210315364,0.3018835033519889,0.2975467171688113,0.3062585439260492,1338.074513420639,1334.5711125882274,1341.5328703389496,-50545.69151955866,-50587.39509193988,-50502.542743611455,58.14188075334625,56.589067368716144,59.6513043487748,169.9142184949352,169.44291681106125,170.38247497173484,22.36418155986076,21.695215110532143,23.047931108308923,6.611356,6.018531,7.582131,1.083538,1.036359,1.120528,10.596983,10.421132,10.712516,1724.238281,1680.527344,1763.242188,6.563029,5.858276,7.381133,1.083232,1.040099,1.126371,10.444927,10.315252,10.595724,1699.707031,1661.582031,1738.867188,False,False,False,False,False,False,False,False,False,False,True,True,True,True
9839246,2M19403200+4636289,apogee.apo25m.synspec_fix.K10_079+12.2M19403200+4636289,1636148068921376768,44.72,0.86,4.638999999999999,0.021,2,56.057797169424525,1.863616280589096,0.099191,0.0068379706,-0.0153749995,0.00473444,8.25614092021896,8.254797274209839,8.25743838799807,0.3751754377260689,0.365010057164105,0.3853949249092847,0.0903403646947203,0.0891335897783211,0.0913929408779353,1810.4754348287036,1810.21161218794,1810.730181143345,-40325.11097800224,-40345.24944784193,-40304.43649592061,-21.82644036504383,-22.15358899911854,-21.45181318366039,229.9502429371989,229.9049435988769,229.9969539538091,11.373263776481403,11.231942712730817,11.515711538164645,2.458514,2.330048,2.617035,1.544868,1.516261,1.579023,10.911042,10.852528,10.987082,1225.683594,1194.394531,1273.574219,2.263628,1.981953,2.593357,1.586076,1.517894,1.656366,10.848239,10.718152,10.922123,1218.525391,1198.837891,1239.296875,False,False,False,False,False,False,False,False,False,False,True,True,True,True
9839918,2M19413065+4639306,apogee.apo25m.synspec_fix.K10_079+12.2M19413065+4639306,1636148068921376768,47.07,0.58,4.694,0.033,2,50.968345078883,1.2066673722868295,0.23704,0.0066471443999999,-0.00024999864,0.004252864,7.563878284059987,7.559790707513911,7.568848876371958,0.2203618501486227,0.2137343124587544,0.2259747724782188,0.0400889511423519,0.039615559562729,0.0405234196220623,1673.1420007169831,1672.322010372007,1674.1389735578214,-44527.194334872416,-44543.67037811381,-44506.54620793461,2.4195311982862515,2.0568547588194552,2.7366271002406077,212.01617575650772,211.95543810755385,212.0863971321052,6.622797223796113,6.498681340789318,6.736569507013739,2.210502,1.876497,2.29857,1.643248,1.620953,1.760091,11.003032,10.948258,11.323625,891.904297,868.037109,928.945312,2.493901,2.277394,2.751276,1.575093,1.526591,1.623932,10.89678,10.771405,11.048256,891.337891,870.869141,911.347656,False,False,False,False,False,False,False,False,False,False,True,True,True,True
9840492,2M19421714+4636213,apogee.apo25m.synspec_fix.K10_079+12.2M19421714+4636213,1636148068921376768,37.69,0.83,4.35,0.024,2,44.26459741829902,3.768113386981358,0.36032,0.008205419,-0.021472,0.0046117497,8.365964825702626,8.34508820673235,8.389614766297194,0.660187811486634,0.647083936415,0.6757567565760837,0.1420418091914782,0.1396029643928081,0.1446437639188878,1832.0064169260272,1827.9184862399236,1836.6346477379589,-38971.96337744125,-39115.21505904201,-38807.772098022535,-37.74650020269274,-38.24667111856329,-37.257323173390056,230.95739813044509,230.58088213777583,231.36791982818127,8.467072809291178,8.253190073797866,8.678195883728495,3.889377,3.603698,4.106997,1.377824,1.353193,1.413669,11.004044,10.953732,11.089433,2433.261719,2390.917969,2479.238281,7.067876,5.49397,8.88989,1.131602,1.046422,1.228794,10.851638,10.657539,11.053519,2402.871094,2325.3125,2481.074219,False,False,False,False,False,False,False,False,False,False,True,True,True,True
9843104,2M19460172+4638193,apogee.apo25m.synspec_fix.K09_081+11.2M19460172+4638193,1636148068921376768,28.84,1.64,3.595,0.032,2,45.07088353452237,,-0.086162,0.0081869615,0.123209,0.0056135342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,False,True,True,False,False
9843358,2M19462232+4636483,apogee.apo25m.synspec_fix.K09_081+11.2M19462232+4636483,1636148068921376768,31.3,0.55,4.037,0.033,2,48.02712733412808,1.723703115144316,-0.18374,0.007363945,0.069222,0.005816278,7.139127385779307,7.12354857712601,7.1553416519250135,0.5811343128557711,0.5522367789071243,0.6111007909842322,0.2025368433024565,0.1981952558781425,0.2069421125758741,1587.2862518139484,1584.1110867661898,1590.58886885882,-44850.58968907155,-45065.07735651885,-44632.86610405664,-54.92176144236558,-56.71574004441146,-53.14606974741103,201.34115957152784,200.91597437616227,201.7839168596648,-28.18303307610552,-29.224199502736628,-27.138121766925664,9.058793,7.504395,11.458954,0.966775,0.917277,1.015679,10.233177,10.042794,10.435994,1224.863281,1183.320312,1267.265625,11.90798,10.327204,13.779565,0.907149,0.876389,0.938041,9.894828,9.726892,10.083894,1184.609375,1151.816406,1218.789062,False,False,False,False,False,False,False,False,False,False,True,True,True,True
9843486,2M19463333+4637486,apogee.apo25m.synspec_fix.K09_081+11.2M19463333+4637486,1636148068921376768,93.47,1.49,7.466,0.02,2,37.00495952609839,3.8641541818835337,0.17715,0.0063358059999999,-0.0029369984,0.0046747033,7.465343932480668,7.460006257167989,7.470182612576688,0.2605130467111055,0.2547403113426933,0.2663411700910131,0.1004836954650862,0.0980782867570595,0.1029355198245493,1653.3429733375403,1652.2684875659857,1654.316834439126,-44696.15857178917,-44710.315944235896,-44681.92044798677,25.890876180711,25.095407851050656,26.66040622305585,209.6913930337456,209.5736930881836,209.80006357741811,4.098947082111295,3.7946353118900022,4.405661564565079,0.682434,0.643364,0.759595,2.395346,2.304554,2.455716,9.19022,9.067846,9.268994,1194.765625,1165.712891,1222.373047,1.164655,1.006408,1.304595,2.002883,1.93354,2.10488,9.472971,9.090348,9.769963,1231.025391,1171.933594,1290.839844,False,False,True,False,False,False,False,False,False,False,False,False,False,False
9843513,2M19463617+4639358,apogee.apo25m.synspec_fix.K09_081+11.2M19463617+4639358,1636148068921376768,51.45,1.18,5.012,0.031,2,59.69321085575713,3.5174801474269466,0.081373,0.008855306,0.0012720003999999,0.0064158393,8.610497967434512,8.553424482386474,8.670224060385726,0.6727714247571043,0.6435267429316729,0.703242839264346,0.2199947505950383,0.2128255926479968,0.2271761739787004,1879.7237578080617,1868.61330815092,1891.3337832137377,-36617.92241968681,-37045.80801125622,-36170.25699637253,-59.11340647752929,-60.569852092922616,-57.611728766062924,236.2580634332176,235.16379225414687,237.39874621127936,-0.1981224210351265,-0.4372661231757834,0.0555066491361472,1.807984,1.49145,1.882485,1.715972,1.680903,1.86798,10.731475,10.653032,11.074559,2480.859375,2416.074219,2569.414062,1.674093,1.451409,2.007811,1.757112,1.649939,1.858941,10.649339,10.359753,10.902794,2465.136719,2372.382812,2555.234375,False,False,False,False,False,False,False,False,False,False,True,True,True,True
9843754,2M19465517+4638090,apogee.apo25m.synspec_fix.K09_081+11.2M19465517+4638090,1636148068921376768,29.3,1.02,3.779,0.065,2,41.805499289532456,2.805883813534473,0.10808,0.010069808,0.061492,0.0062652803,8.661724540815374,8.63846103665664,8.687128246421178,1.081988788026719,1.038027172732034,1.127619524019873,0.107633471733616,0.1053028914437074,0.1101346784861697,1889.6826163648448,1885.1615575039816,1894.616676797616,-37387.84600051135,-37569.32545821816,-37191.746596940895,2.94070284826814,2.414244471660006,3.4284833632418232,236.6211936824517,236.47749639442745,236.78916394170355,36.204175914715165,35.22812901739477,37.17355289979895,11.647473,8.904055,14.350027,0.956239,0.902419,1.031469,10.510001,10.313332,10.894896,2692.617188,2593.007812,2801.914062,15.922879,13.233,18.323366,0.874131,0.839815,0.920516,9.757657,9.470648,10.050399,2523.476562,2411.972656,2638.242188,False,False,False,False,False,False,False,False,False,False,True,True,True,True
9843910,2M19470909+4636499,apogee.apo25m.synspec_fix.K09_081+11.2M19470909+4636499,1636148068921376768,51.31,0.36,5.132999999999999,0.0139999999999999,1,41.31939129281127,2.783389463607605,-0.35559,0.010377194,0.06886,0.008905561,10.956049321678304,10.933148588224112,10.980461801208072,1.0194584831707894,0.9892129768678862,1.050987091724664,0.3619299657584677,0.3602974043591401,0.3636939503209335,2325.531931282043,2321.259382216068,2330.085151322396,-23521.44289867825,-23661.71319105973,-23370.673423579115,9.5265427529949,8.674382470153052,10.406143208340309,292.2304430245965,292.0065546911931,292.46976343039336,-1.7437118120508206,-2.3024825751873275,-1.218054409616992,2.187301,1.97342,2.428578,1.488134,1.445251,1.531295,9.885314,9.776335,9.995468,2502.03125,2438.515625,2567.03125,4.133616,3.269207,5.467889,1.229733,1.134753,1.317727,9.101116,8.702377,9.545111,2301.269531,2149.082031,2466.855469,False,False,False,True,False,False,False,False,False,False,False,False,False,False
9844865,2M19481975+4638499,apogee.apo25m.synspec_fix.K09_081+11.2M19481975+4638499,1636148068921376768,53.64,0.71,5.006,0.043,2,51.89621053506089,3.797090251688749,0.30493,0.008715603,0.010511002,0.0054496,6.713631074253877,6.707372327520988,6.720277085693185,0.6952496232803298,0.6659223075463881,0.724305524106486,0.2476185874752907,0.2410567436670977,0.2536959974926356,1499.8295625064875,1498.5311886068826,1501.2078765387384,-46387.89970828951,-46539.05228478074,-46226.900736918,59.90973968552487,57.84235266031275,61.89809941310161,186.11665572414356,185.5107283277292,186.7544802746712,-7.847691865974946,-8.157642753782332,-7.548196902275624,1.362332,1.230091,1.613732,2.01993,1.882074,2.101215,11.344921,11.022333,11.534226,3055.9375,2955.585938,3158.867188,1.810204,1.511483,2.36611,1.772293,1.616781,1.891073,10.76593,10.27368,11.033391,2923.203125,2774.765625,3029.765625,False,False,False,False,False,False,False,False,False,False,True,True,True,True
9845028,2M19483057+4638589,apogee.apo25m.synspec_fix.K09_081+11.2M19483057+4638589,1636148068921376768,29.52,0.5,4.227,0.086,2,50.7819928938009,3.1264789767246968,-0.64885,0.010790532,0.240985,0.011531243,7.7078735616595395,7.616479519075683,7.796227427924832,1.3507470652130902,1.266915502000713,1.4327334010840116,0.220809995469807,0.2137505948692545,0.2279023626707443,1701.9558574848747,1683.6838674624837,1719.5679018110343,-40212.60779597183,-40932.873669460845,-39523.55805297285,-62.70983826128243,-64.49654700728215,-60.7630833705503,212.7413250645209,210.8825970094143,214.5061825817102,-48.08934225761152,-49.730904157759625,-46.342487585994505,14.518173,11.515635,17.380403,0.809646,0.777731,0.856149,9.530524,9.334606,9.780349,2721.015625,2627.109375,2828.554688,15.856758,13.509672,18.268686,0.792464,0.76444,0.824665,8.571512,8.130225,9.016602,2450.917969,2291.679688,2617.695312,False,False,False,False,True,False,False,False,False,False,False,False,False,False
